Fusion_PVO_Name,Fusion_Attribute_Name,DW_Table_Name,DW_Column_Name,Fusion_PVO_Prefix,SHORT_TABLE_NAME
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOASSIGNMENTNAME,COM_EMPLOYEE_D,ASSIGNMENT_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOASSIGNMENTSTATUSTYPE,COM_EMPLOYEE_D,ASSIGNMENT_STATUS,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.CitizenshipPVO,CITIZENSHIPID,COM_EMPLOYEE_D,CITIZENSHIP_ID,file_hcmtopmodelanalyticsglobalam_personam_citizenshippvo-,CITIZENSHIPPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOCOUNTRY,COM_EMPLOYEE_D,COUNTRY,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONPEODATEOFBIRTH,COM_EMPLOYEE_D,DATE_OF_BIRTH,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEODATEPROBATIONEND,COM_EMPLOYEE_D,DATE_PROBATION_END,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERIODOFSERVICEPEODATESTART,COM_EMPLOYEE_D,DATE_START,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONNAMEPEODISPLAYNAME,COM_EMPLOYEE_D,DISPLAY_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOEFFECTIVEENDDATE,COM_EMPLOYEE_D,ASSIGNMENT_EFFECTIVE_END_DATE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONNAMEPEOEFFECTIVEENDDATE,COM_EMPLOYEE_D,PER_PERSON_NAMES_EFFECTIVE_END_DATE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONNAMEPEOEFFECTIVESTARTDATE,COM_EMPLOYEE_D,PER_PERSON_NAMES_EFFECTIVE_START_DATE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.PersonLegislativeInfoPVO,EFFECTIVESTARTDATE,COM_EMPLOYEE_D,EFFECTIVE_START_DATE,file_hcmtopmodelanalyticsglobalam_personam_personlegislativeinfopvo-,PERSONLEGISLATIVEINFOPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.PersonLegislativeInfoPVO,EFFECTIVEENDDATE,COM_EMPLOYEE_D,EFFECTIVE_END_DATE,file_hcmtopmodelanalyticsglobalam_personam_personlegislativeinfopvo-,PERSONLEGISLATIVEINFOPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOEFFECTIVESTARTDATE,COM_EMPLOYEE_D,ASSIGNMENT_EFFECTIVE_START_DATE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,WORKEMAILADDRESSESPEOEMAILADDRESS,COM_EMPLOYEE_D,EMAIL_ADDRESS,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOEMPLOYEECATEGORY,COM_EMPLOYEE_D,EMPLOYEE_CATEGORY,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PositionAM.PositionPVO,POSITIONPEOATTRIBUTECATEGORY,COM_EMPLOYEE_D,ATTRIBUTE_CATEGORY,file_hcmtopmodelanalyticsglobalam_positionam_positionpvo-,POSITIONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOEMPLOYMENTCATEGORY,COM_EMPLOYEE_D,EMPLOYMENT_CATEGORY,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONNAMEPEOFIRSTNAME,COM_EMPLOYEE_D,FIRST_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONNAMEPEOFULLNAME,COM_EMPLOYEE_D,FULL_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.JobAM.JobPVO,JOBPEOFULLPARTTIME,COM_EMPLOYEE_D,FULL_PART_TIME,file_hcmtopmodelanalyticsglobalam_jobam_jobpvo-,JOBPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOFULLPARTTIME,COM_EMPLOYEE_D,PER_ALL_ASSIGNMENTS_FULL_PART_TIME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.GradeAM.GradePVO,GRADEPEOGRADECODE,COM_EMPLOYEE_D,GRADE_CODE,file_hcmtopmodelanalyticsglobalam_gradeam_gradepvo-,GRADEPVO
HcmTopModelAnalyticsGlobalAM.GradeAM.GradePVO,GRADEID,COM_EMPLOYEE_D,GRADE_ID,file_hcmtopmodelanalyticsglobalam_gradeam_gradepvo-,GRADEPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOGRADEID,COM_EMPLOYEE_D,PER_ALL_ASSIGNMENTS_GRADE_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.GradeAM.GradePVO,GRADEPEOGRADETYPE,COM_EMPLOYEE_D,GRADE_TYPE,file_hcmtopmodelanalyticsglobalam_gradeam_gradepvo-,GRADEPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,POSITIONPEOHIRINGSTATUS,COM_EMPLOYEE_D,HIRING_STATUS,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.JobAM.JobPVO,JOBPEOJOBFUNCTIONCODE,COM_EMPLOYEE_D,JOB_FUNCTION_CODE,file_hcmtopmodelanalyticsglobalam_jobam_jobpvo-,JOBPVO
HcmTopModelAnalyticsGlobalAM.JobAM.JobPVO,JOBID,COM_EMPLOYEE_D,JOB_ID,file_hcmtopmodelanalyticsglobalam_jobam_jobpvo-,JOBPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOJOBID,COM_EMPLOYEE_D,PER_ALL_ASSIGNMENTS_JOB_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.GradeAM.GradePVO,GRADETRANSLATIONPEOLANGUAGE,COM_EMPLOYEE_D,GRADE_LANGUAGE,file_hcmtopmodelanalyticsglobalam_gradeam_gradepvo-,GRADEPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONNAMEPEOLASTNAME,COM_EMPLOYEE_D,LAST_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOLEGALENTITYID,COM_EMPLOYEE_D,LEGAL_ENTITY_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.PersonLegislativeInfoPVO,PERSONLEGISLATIVEINFODPEOLEGISLATIONCODE,COM_EMPLOYEE_D,LEGISLATION_CODE,file_hcmtopmodelanalyticsglobalam_personam_personlegislativeinfopvo-,PERSONLEGISLATIVEINFOPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.CitizenshipPVO,CITIZENSHIPPEOLEGISLATIONCODE,COM_EMPLOYEE_D,PER_CITIZENSHIPS_LEGISLATION_CODE,file_hcmtopmodelanalyticsglobalam_personam_citizenshippvo-,CITIZENSHIPPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOLEGISLATIONCODE,COM_EMPLOYEE_D,PER_ALL_ASSIGNMENTS_M_LEGISLATION_CODE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,LOCATIONDETAILSMGRPEOLOCATIONDETAILSID,COM_EMPLOYEE_D,MANAGER_LOCATION_DETAILS_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,LOCATIONPEOLOCATIONID,COM_EMPLOYEE_D,LOCATION_ID,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOLOCATIONID,COM_EMPLOYEE_D,PER_ALL_ASSIGNMENTS_LOCATION_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,LOCATIONDETAILSMGRPEOLOCATIONNAME,COM_EMPLOYEE_D,MANAGER_LOCATION_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.AnalyticsServiceAM.LookupValuesPVO,LOOKUPCODE,COM_EMPLOYEE_D,LOOKUP_CODE,file_hcmtopmodelanalyticsglobalam_analyticsserviceam_lookupvaluespvo-,LOOKUPVALUESPVO
HcmTopModelAnalyticsGlobalAM.AnalyticsServiceAM.LookupValuesPVO,LOOKUPTYPE,COM_EMPLOYEE_D,LOOKUP_TYPE,file_hcmtopmodelanalyticsglobalam_analyticsserviceam_lookupvaluespvo-,LOOKUPVALUESPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.PersonLegislativeInfoPVO,PERSONLEGISLATIVEINFODPEOMARITALSTATUS,COM_EMPLOYEE_D,MARITAL_STATUS_CODE,file_hcmtopmodelanalyticsglobalam_personam_personlegislativeinfopvo-,PERSONLEGISLATIVEINFOPVO
HcmTopModelAnalyticsGlobalAM.AnalyticsServiceAM.LookupValuesPVO,MEANING,COM_EMPLOYEE_D,MEANING,file_hcmtopmodelanalyticsglobalam_analyticsserviceam_lookupvaluespvo-,LOOKUPVALUESPVO
HcmTopModelAnalyticsGlobalAM.GradeAM.GradePVO,GRADETRANSLATIONPEONAME,COM_EMPLOYEE_D,GRADE_NAME,file_hcmtopmodelanalyticsglobalam_gradeam_gradepvo-,GRADEPVO
HcmTopModelAnalyticsGlobalAM.JobAM.JobPVO,JOBTRANSLATIONPEONAME,COM_EMPLOYEE_D,JOB_NAME,file_hcmtopmodelanalyticsglobalam_jobam_jobpvo-,JOBPVO
HcmTopModelAnalyticsGlobalAM.PositionAM.PositionPVO,POSITIONTRANSLATIONPEONAME,COM_EMPLOYEE_D,POSITION_NAME,file_hcmtopmodelanalyticsglobalam_positionam_positionpvo-,POSITIONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,JOBMGRTRANSLATIONPEONAME,COM_EMPLOYEE_D,MANAGER_JOB_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ORGUNITTRANSLATIONMGRPEONAME,COM_EMPLOYEE_D,MANAGER_ORGANIZATION_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEONOTICEPERIOD,COM_EMPLOYEE_D,NOTICE_PERIOD,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEONOTICEPERIODUOM,COM_EMPLOYEE_D,NOTICE_PERIOD_UOM,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOORGANIZATIONID,COM_EMPLOYEE_D,HR_ORGANIZATION_UNITS_ORGANIZATION_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ORGUNITTRANSLATIONMGRPEOORGANIZATIONID,COM_EMPLOYEE_D,MANAGER_ORGANIZATION_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ORGANIZATIONUNITPEOORGANIZATIONID,COM_EMPLOYEE_D,ORGANIZATION_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERIODOFSERVICEPEOORIGINALDATEOFHIRE,COM_EMPLOYEE_D,ORIGINAL_DATE_OF_HIRE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.PersonLegislativeInfoPVO,PERSONLEGISLATIVEINFODPEOPERSONID,COM_EMPLOYEE_D,PER_PERSONS_PERSON_ID,file_hcmtopmodelanalyticsglobalam_personam_personlegislativeinfopvo-,PERSONLEGISLATIVEINFOPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.CitizenshipPVO,CITIZENSHIPPEOPERSONID,COM_EMPLOYEE_D,PER_CITIZENSHIPS_PERSON_ID,file_hcmtopmodelanalyticsglobalam_personam_citizenshippvo-,CITIZENSHIPPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONID,COM_EMPLOYEE_D,PERSON_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.PersonLegislativeInfoPVO,PERSONLEGISLATIVEID,COM_EMPLOYEE_D,PERSON_LEGISLATIVE_ID,file_hcmtopmodelanalyticsglobalam_personam_personlegislativeinfopvo-,PERSONLEGISLATIVEINFOPVO
HcmTopModelAnalyticsGlobalAM.PositionAM.PositionPVO,POSITIONID,COM_EMPLOYEE_D,POSITION_ID,file_hcmtopmodelanalyticsglobalam_positionam_positionpvo-,POSITIONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOPOSITIONID,COM_EMPLOYEE_D,PER_ALL_ASSIGNMENTS_POSITION_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOPROBATIONPERIOD,COM_EMPLOYEE_D,PROBATION_PERIOD,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOPROBATIONUNIT,COM_EMPLOYEE_D,PROBATION_UNIT,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTPEOREASONCODE,COM_EMPLOYEE_D,REASON_CODE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.PersonLegislativeInfoPVO,PERSONLEGISLATIVEINFODPEOSEX,COM_EMPLOYEE_D,SEX,file_hcmtopmodelanalyticsglobalam_personam_personlegislativeinfopvo-,PERSONLEGISLATIVEINFOPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONTYPESTRANSLATIONPEOUSERPERSONTYPE,COM_EMPLOYEE_D,USER_PERSON_TYPE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PERSONDETAILSPEOPERSONNUMBER,COM_EMPLOYEE_D,PERSON_NUMBER,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PHONESEOPHONENUMBER,COM_EMPLOYEE_D,PHONE_NUMBER,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,PHONESEOPHONETYPE,COM_EMPLOYEE_D,PHONE_TYPE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTSUPERVISORPEOMANAGERID,COM_EMPLOYEE_D,MANAGER_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTSUPERVISORPEOMANAGERTYPE,COM_EMPLOYEE_D,MANAGER_TYPE,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,ASSIGNMENTSUPERVISORPEOMANAGERASSIGNMENTID,COM_EMPLOYEE_D,MANAGER_ASSIGNMENT_ID,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.PersonAM.GlobalPersonPVO,LOCATIONDETAILSTRANSLATIONPEOLOCATIONNAME,COM_EMPLOYEE_D,LOCATION_NAME,file_hcmtopmodelanalyticsglobalam_personam_globalpersonpvo-,GLOBALPERSONPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ACTIONOCCURRENCESPEOLASTUPDATEDATE,COM_LOCATION_D,ACTION_OCCURRENCE_LAST_UPDATE_DATE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ACTIONREASONTRANSLATIONPEOACTIONREASON,COM_LOCATION_D,ACTION_REASON_TRANSLATION_ACTION_REASON,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ACTIONREASONSPEOLASTUPDATEDATE,COM_LOCATION_D,ACTION_REASONS_LAST_UPDATE_DATE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ACTIONREASONSTRANSLATIONPEOLASTUPDATEDATE,COM_LOCATION_D,ACTION_REASONS_TRANSLATION_LAST_UPDATE_DATE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOADDRESSID,COM_LOCATION_D,ADDRESS_ID,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOADDRESSLINE1,COM_LOCATION_D,ADDRESS_LINE1,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOADDRESSLINE2,COM_LOCATION_D,ADDRESS_LINE2,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOADDRESSLINE3,COM_LOCATION_D,ADDRESS_LINE3,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOADDRESSLINE4,COM_LOCATION_D,ADDRESS_LINE4,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOCOUNTRY,COM_LOCATION_D,COUNTRY,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOEFFECTIVESTARTDATE,COM_LOCATION_D,ADDRESSES_EFFECTIVE_START_DATE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOLASTUPDATEDATE,COM_LOCATION_D,ADDRESSES_LAST_UPDATE_DATE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOLONGPOSTALCODE,COM_LOCATION_D,LONG_POSTAL_CODE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOPOSTALCODE,COM_LOCATION_D,POSTAL_CODE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOREGION1,COM_LOCATION_D,REGION_1,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOREGION2,COM_LOCATION_D,REGION_2,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOREGION3,COM_LOCATION_D,REGION_3,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOTIMEZONECODE,COM_LOCATION_D,TIME_ZONE_CODE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,ADDRESSESPEOTOWNORCITY,COM_LOCATION_D,TOWN_OR_CITY,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,DESIGNATEDRECEIVERPEODISPLAYNAME,COM_LOCATION_D,DESIGNATED_RECEIVER_DISPLAY_NAME,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,DESIGNATEDRECEIVERPEOEFFECTIVESTARTDATE,COM_LOCATION_D,DESIGNATED_RECEIVER_EFFECTIVE_START_DATE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,DESIGNATEDRECEIVERPEOLASTUPDATEDATE,COM_LOCATION_D,DESIGNATED_RECEIVER_LAST_UPDATE_DATE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,EFFECTIVEENDDATE,COM_LOCATION_D,EFFECTIVE_END_DATE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,EFFECTIVESTARTDATE,COM_LOCATION_D,EFFECTIVE_START_DATE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,INVENTORYORGANIZATIONPEOORGANIZATIONNAME,COM_LOCATION_D,INVENTORY_ORGANIZATION_ORGANIZATION_NAME,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,LOCATIONDETAILSID,COM_LOCATION_D,ID,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,LOCATIONDETAILSPEOACTIVESTATUS,COM_LOCATION_D,ACTIVE_STATUS,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,LOCATIONDETAILSPEOBILLTOSITEFLAG,COM_LOCATION_D,BILL_TO_SITE_FLAG,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,LOCATIONDETAILSPEOCREATEDBY,COM_LOCATION_D,CREATED_BY,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
HcmTopModelAnalyticsGlobalAM.LocationAM.HRLocationsBasePVO,LOCATIONDETAILSPEOCREATIONDATE,COM_LOCATION_D,CREATION_DATE,file_hcmtopmodelanalyticsglobalam_locationam_hrlocationsbasepvo-,HRLOCATIONSBASEPVO
